sp,x,y
sp21,4.95806,46.51598
sp21,4.15632,47.27318
sp21,3.71729,46.68013
sp21,3.2554,46.7293
sp21,2.27138,47.32215
sp21,1.75405,48.68313
sp21,1.25611,46.81237
sp21,3.52032,47.86632
sp21,1.95926,47.40209
sp21,1.72488,48.75661
sp21,2.24077,47.17791
sp21,4.29792,46.59649
sp21,4.17129,47.3818
sp21,4.01821,46.54202
sp21,1.6769,48.77947
sp21,1.82641,48.65354
sp21,2.22469,47.99398
sp21,1.38779,46.40976
sp21,4.55847,49.93162
sp21,0.32233,47.21285
sp21,3.91348,47.14554
sp21,4.2322,47.28405
sp21,0.21831,47.44578
sp21,1.68838,48.65374
sp21,3.6462,46.84957
sp21,2.44061,47.37187
sp21,2.07871,47.23689
sp21,1.74434,47.37475
sp21,2.86584,47.31813
sp21,1.4774,47.51003
sp21,1.79697,49.0952
sp21,3.68382,46.77077
sp21,3.7637,46.76307
sp21,3.79337,46.82805
sp21,1.89538,48.71625
sp21,1.51064,47.54715
sp21,4.52256,46.56539
sp21,2.53702,47.29867
sp21,0.49881,47.39331
sp21,5.41286,47.30183
sp21,6.68365,47.92765
sp21,0.34328,47.18996
sp21,0.35634,47.19127
sp21,2.28275,47.3228
sp21,2.0629,47.52486
sp21,-0.03671,44.2954
sp21,-1.01788,43.78442
sp21,-0.23433,44.3125
sp21,-0.23859,44.2343
sp21,-0.13484,44.3623
sp21,-0.46896,44.4903
sp21,-0.03992,44.299
sp21,-0.23684,44.3136
sp21,-0.66249,44.50135
sp21,-0.47268,44.5553
sp21,-0.47623,44.5332
sp21,-0.22499,44.315
sp21,-0.6581,44.50819
sp21,-1.11397,43.76057
sp21,-1.13315,43.74398
sp21,-0.42406,44.613
sp21,-0.46577,44.5291
sp21,-0.07424,44.3299
sp21,-0.41072,44.6072
sp21,-0.6582,44.5081
sp21,-1.08116,43.77427
sp21,-0.22141,44.3058
sp21,-0.05809,44.324
sp21,-1.13295,43.74182
sp21,-0.22042,44.3078
sp21,-0.03895,44.301
sp21,-0.46766,44.5492
sp21,-0.13723,44.3555
sp21,-0.47798,44.564
sp21,-0.22058,44.3074
sp21,-0.65822,44.50798
sp21,-1.13994,43.74263
sp21,-1.04402,43.78268
sp21,-0.06088,44.3321
sp21,-0.45974,44.51642
sp21,-0.06296,44.3219
sp21,-0.24809,44.2127
sp21,-1.12645,43.72464
sp21,-1.1251,43.75873
sp21,-0.22473,44.315
sp21,-0.46476,44.5011
sp21,-0.47279,44.5547
sp21,-0.2417,44.2346
sp21,-0.41521,44.5997
sp21,-0.4587,44.5752
sp21,-0.22209,44.2991
sp21,-0.21731,44.3055
sp21,-1.12513,43.72949
sp21,-0.04455,44.2952
sp21,-0.03782,44.2956
sp21,-0.08982,44.3388
sp21,-1.26519,43.661
sp21,0.05789,44.2256
sp21,-0.47201,44.5314
sp21,-0.22065,44.3073
sp21,-0.46767,44.5492
sp21,-1.11026,43.77192
sp21,0.05821,44.2256
sp21,-0.45974,44.5164
sp21,-0.23796,44.2105
sp21,-1.08671,43.78898
sp21,-0.2334,44.2394
sp21,-0.2568,44.2058
sp21,-0.23573,44.2342
sp21,-0.03768,44.2997
sp21,-1.09149,43.78475
sp21,-1.04477,43.78679
sp21,-0.46551,44.5095
sp21,-0.47887,44.5412
